stdg_Cd,bjd_Nm,acid_Fachs1_Area,acid_Fachs2_Area,acid_Fachs3_Area,acid_Fachs4_Area,acid_Fachs5_Area,acid_Fachs6_Area,acid_Fruit1_Area,acid_Fruit2_Area,acid_Fruit3_Area,acid_Fruit4_Area,acid_Fruit5_Area,acid_Fruit6_Area,acid_Pfld1_Area,acid_Pfld2_Area,acid_Pfld3_Area,acid_Pfld4_Area,acid_Pfld5_Area,acid_Pfld6_Area,acid_Rfld1_Area,acid_Rfld2_Area,acid_Rfld3_Area,acid_Rfld4_Area,acid_Rfld5_Area,acid_Rfld6_Area
4711125623,경상북도 포항시남구 오천읍 항사리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,1,1,1,1,0,0,0,1,1,0
4711133035,경상북도 포항시남구 장기면 대진리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,0,0,0,0,0,1
4711133037,경상북도 포항시남구 장기면 학계리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,1,2,0,0,3,6,5,3
4711133038,경상북도 포항시남구 장기면 학곡리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,2,0,0,0,3,3,4,6
4711133040,경상북도 포항시남구 장기면 창지리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,3,3,4,3,0,0,1,1,1,1
4687038025,전라남도 영광군 낙월면 월촌리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,0
4687038026,전라남도 영광군 낙월면 신기리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1
4161010200,경기도 광주시 쌍령동,-,-,-,-,-,-,-,-,-,-,-,-,4,4,4,2,1,0,1,0,1,0,0,0
4161010300,경기도 광주시 송정동,1,0,0,0,0,0,-,-,-,-,-,-,0,1,1,0,1,0,2,0,4,0,0,0
4161010400,경기도 광주시 회덕동,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,3,3,1,0,0,2,1,1,0
4161010600,경기도 광주시 목현동,-,-,-,-,-,-,0,0,0,0,0,1,3,2,4,3,2,1,0,0,4,0,2,0
4161010700,경기도 광주시 삼동,-,-,-,-,-,-,-,-,-,-,-,-,1,8,9,9,5,3,0,0,1,1,0,0
4161010900,경기도 광주시 직동,-,-,-,-,-,-,0,0,1,1,2,2,1,4,3,4,2,4,0,0,5,2,1,1
4161011000,경기도 광주시 태전동,-,-,-,-,-,-,-,-,-,-,-,-,1,1,4,4,4,4,0,0,7,2,1,1
4161011100,경기도 광주시 장지동,0,1,2,4,9,32,0,0,0,0,0,1,1,3,3,5,6,13,0,0,24,11,8,3
4161011300,경기도 광주시 목동,-,-,-,-,-,-,-,-,-,-,-,-,0,3,2,3,2,1,0,1,8,7,2,1
4721035030,경상북도 영주시 안정면 옹암리,0,0,0,1,0,0,0,0,2,1,11,42,1,1,1,2,1,1,0,1,2,11,8,2
4723012100,경상북도 영천시 녹전동,-,-,-,-,-,-,7,7,8,4,7,15,0,0,0,5,3,3,0,0,0,0,1,0
4723012200,경상북도 영천시 도림동,0,0,0,0,0,1,1,1,2,5,3,2,0,0,0,1,1,0,0,0,0,1,2,0
4721035034,경상북도 영주시 안정면 동촌리,0,0,0,1,0,3,0,0,0,2,2,3,0,2,0,2,7,10,0,6,24,27,14,2
4721034026,경상북도 영주시 장수면 소룡리,-,-,-,-,-,-,0,0,0,2,3,5,1,4,4,4,7,4,0,0,2,10,9,1
4721034027,경상북도 영주시 장수면 호문리,0,0,0,0,1,0,0,0,1,0,0,3,1,4,2,4,7,7,0,1,5,14,12,6
4721034028,경상북도 영주시 장수면 파지리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,0,3,8,1,0,2,5,6,0
4721035021,경상북도 영주시 안정면 신전리,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2,2,0,1,2,7,8,6
4721035023,경상북도 영주시 안정면 봉암리,0,0,1,0,1,0,0,0,3,3,10,18,2,5,3,8,8,3,0,0,2,3,4,0
4721035024,경상북도 영주시 안정면 용산리,0,0,0,1,2,2,0,1,1,4,12,17,1,8,9,12,16,14,1,2,6,14,28,11
4721035026,경상북도 영주시 안정면 묵리,-,-,-,-,-,-,0,1,0,0,0,1,2,1,4,8,9,22,0,1,1,3,6,1
4721035027,경상북도 영주시 안정면 내줄리,0,0,0,1,0,0,0,0,0,3,6,5,0,1,1,3,5,4,0,1,45,313,43,20
4678033027,전라남도 보성군 겸백면 남양리,-,-,-,-,-,-,0,60,4,0,2,1,4,12,23,27,21,6,2,9,35,43,33,13
4678033028,전라남도 보성군 겸백면 사곡리,-,-,-,-,-,-,0,3,15,20,9,2,0,0,0,0,0,1,0,5,18,17,18,5
4775025021,경상북도 청송군 청송읍 월막리,-,-,-,-,-,-,0,0,0,1,2,4,1,3,1,1,3,3,0,0,1,2,2,0
4113100000,경기도 성남시수정구,1,3,4,11,26,36,0,0,0,0,0,6,1,4,7,10,22,31,0,2,8,7,6,4
4113110100,경기도 성남시수정구 신흥동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4113110300,경기도 성남시수정구 수진동,0,0,1,3,5,6,-,-,-,-,-,-,0,0,0,0,2,0,-,-,-,-,-,-
4113110700,경기도 성남시수정구 복정동,0,0,0,0,2,2,-,-,-,-,-,-,0,0,1,1,1,4,0,0,2,1,1,0
4113110900,경기도 성남시수정구 신촌동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,1,0,0,0,1,0,1,0
4711132023,경상북도 포항시남구 동해면 금광리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,1,1,2,0,0,3,1,2,0
4711132025,경상북도 포항시남구 동해면 석리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1
4711132026,경상북도 포항시남구 동해면 임곡리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4711132030,경상북도 포항시남구 동해면 중흥리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,2,-,-,-,-,-,-
4711132031,경상북도 포항시남구 동해면 발산리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,0,0,0
4711125624,경상북도 포항시남구 오천읍 진전리,0,0,0,0,1,1,0,0,0,0,1,0,0,4,3,3,4,3,0,0,2,1,0,0
4711125625,경상북도 포항시남구 오천읍 갈평리,0,0,0,0,2,0,0,4,0,0,8,3,0,4,3,16,21,7,0,0,1,5,6,1
4711125627,경상북도 포항시남구 오천읍 용산리,0,0,1,1,4,4,-,-,-,-,-,-,0,3,3,3,2,2,0,0,0,1,1,0
4711125628,경상북도 포항시남구 오천읍 광명리,0,0,0,0,0,1,-,-,-,-,-,-,0,5,3,3,2,0,0,1,6,9,1,0
4711125630,경상북도 포항시남구 오천읍 용덕리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4687037030,전라남도 영광군 법성면 용덕리,-,-,-,-,-,-,1,7,5,3,0,0,7,41,44,29,19,9,0,0,7,9,6,1
4687037031,전라남도 영광군 법성면 삼당리,-,-,-,-,-,-,0,0,0,1,1,1,8,22,16,17,16,10,0,2,8,29,29,6
4687038000,전라남도 영광군 낙월면,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,1
4377032029,충청북도 음성군 원남면 주봉리,-,-,-,-,-,-,0,0,0,1,0,0,0,1,23,5,27,2,0,1,2,3,1,0
4377032030,충청북도 음성군 원남면 문암리,0,0,1,1,2,2,-,-,-,-,-,-,2,9,22,27,18,10,0,0,2,7,5,1
4377032031,충청북도 음성군 원남면 조촌리,0,1,2,2,6,13,0,0,1,1,2,0,14,14,7,7,10,8,0,1,3,4,0,0
4377032033,충청북도 음성군 원남면 덕정리,-,-,-,-,-,-,-,-,-,-,-,-,12,14,12,7,7,12,0,0,1,2,1,0
4377033021,충청북도 음성군 맹동면 쌍정리,0,1,0,2,3,5,0,0,0,0,1,4,1,5,9,7,9,9,0,1,14,12,3,1
4377033022,충청북도 음성군 맹동면 인곡리,0,0,1,2,3,7,0,0,0,0,0,2,1,6,4,4,6,13,0,2,3,1,1,0
4377033024,충청북도 음성군 맹동면 봉현리,0,0,4,3,12,7,-,-,-,-,-,-,1,3,8,7,6,8,0,0,5,8,6,5
4377033026,충청북도 음성군 맹동면 신돈리,0,0,0,0,1,1,-,-,-,-,-,-,1,4,3,3,2,3,0,0,4,2,1,2
4161033023,경기도 광주시 도척면 방도리,0,0,2,1,0,0,0,0,1,1,0,0,0,1,2,3,2,7,0,4,92,89,34,10
4420041023,충청남도 아산시 신창면 창암리,-,-,-,-,-,-,-,-,-,-,-,-,0,3,8,6,8,7,0,1,16,21,8,3
4420041024,충청남도 아산시 신창면 황산리,-,-,-,-,-,-,0,0,1,1,0,5,0,1,3,3,2,1,0,1,27,28,3,2
4420041025,충청남도 아산시 신창면 행목리,0,0,0,0,0,2,0,0,0,0,0,5,0,2,5,10,12,18,0,0,13,14,9,9
4420041027,충청남도 아산시 신창면 신달리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,4,2,2,11,0,1,11,36,29,15
4420041030,충청남도 아산시 신창면 가덕리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,2,6,5,3,0,6,63,52,20,19
4420041031,충청남도 아산시 신창면 신곡리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,1,2,1,0,0,34,42,32,4
4421000000,충청남도 서산시,1,6,22,46,71,88,4,12,16,14,24,98,379,889,1276,1826,1902,2102,79,811,2971,5551,6605,8019
4421010100,충청남도 서산시 읍내동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,0,0,0,1,0,1
4421010200,충청남도 서산시 동문동,0,0,0,0,0,1,-,-,-,-,-,-,1,1,1,7,4,1,0,0,1,8,1,1
4131010700,경기도 구리시 토평동,0,0,0,2,6,10,-,-,-,-,-,-,0,0,3,12,17,59,-,-,-,-,-,-
4159025331,경기도 화성시 봉담읍 마하리,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,1,0,0,0,1,1,0,0,0
4691034030,전라남도 신안군 비금면 죽림리,-,-,-,-,-,-,-,-,-,-,-,-,1,3,3,10,12,25,0,1,1,2,6,34
2644011100,부산광역시 강서구 녹산동,-,-,-,-,-,-,-,-,-,-,-,-,0,3,3,5,12,7,0,0,0,2,2,1
2644011300,부산광역시 강서구 구랑동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,3,3,1,0,0,0,5,1,0
2644011400,부산광역시 강서구 지사동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,0
2644011600,부산광역시 강서구 범방동,0,0,2,4,3,3,-,-,-,-,-,-,-,-,-,-,-,-,1,3,7,6,1,2
2644011700,부산광역시 강서구 신호동,-,-,-,-,-,-,0,0,0,0,0,2,3,0,0,0,0,0,-,-,-,-,-,-
4159036029,경기도 화성시 팔탄면 지월리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,1,1,0,0,7,5,2,1
4159035025,경기도 화성시 서신면 송교리,0,0,1,0,1,1,0,0,1,1,0,3,2,3,2,1,2,3,0,1,0,3,6,10
4159034024,경기도 화성시 송산면 용포리,-,-,-,-,-,-,4,24,11,14,18,25,0,4,5,2,3,3,0,2,5,8,6,4
4159034025,경기도 화성시 송산면 고정리,-,-,-,-,-,-,6,12,21,29,36,53,2,3,4,3,4,3,0,1,2,1,1,2
4159034027,경기도 화성시 송산면 천등리,-,-,-,-,-,-,2,6,3,8,7,25,1,2,1,1,3,5,0,0,1,2,1,2
4159034028,경기도 화성시 송산면 신천리,-,-,-,-,-,-,1,2,3,2,6,9,1,1,1,1,1,0,0,1,1,2,1,9
4159034030,경기도 화성시 송산면 마산리,-,-,-,-,-,-,6,13,24,29,34,50,1,2,2,1,3,6,0,0,1,2,2,0
4159034031,경기도 화성시 송산면 고포리,-,-,-,-,-,-,9,26,25,39,40,51,3,1,2,1,2,2,0,0,0,4,3,6
4159034033,경기도 화성시 송산면 중송리,-,-,-,-,-,-,3,8,10,11,26,35,4,8,2,2,1,1,0,0,3,2,1,1
4159034034,경기도 화성시 송산면 육일리,-,-,-,-,-,-,1,2,4,3,8,20,1,3,2,3,2,2,0,0,0,1,2,0
4159035000,경기도 화성시 서신면,0,0,1,1,1,2,12,20,24,52,78,132,27,44,29,28,24,87,0,12,32,32,31,41
4159035021,경기도 화성시 서신면 전곡리,-,-,-,-,-,-,0,0,1,2,4,7,3,6,3,4,1,1,0,2,5,1,1,1
4882025021,경상남도 고성군 고성읍 성내리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4882025022,경상남도 고성군 고성읍 서외리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,1,3
4882025024,경상남도 고성군 고성읍 동외리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,0,0,0,0,1,6,4,2,0
4882025025,경상남도 고성군 고성읍 송학리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,2,15,13,4,1
4615038028,전라남도 순천시 낙안면 옥산리,0,0,0,1,2,1,0,0,1,1,5,6,1,7,5,3,4,2,0,2,3,13,23,11
4673034022,전라남도 구례군 마산면 광평리,0,1,3,4,5,3,0,8,5,6,17,8,1,6,23,14,11,10,10,24,13,20,21,6
4681031021,전라남도 강진군 군동면 파산리,-,-,-,-,-,-,0,0,1,1,2,1,4,6,6,9,4,14,0,20,59,66,36,19
4681031023,전라남도 강진군 군동면 라천리,0,0,0,0,0,1,-,-,-,-,-,-,4,9,6,3,7,14,22,51,54,29,11,6
4681031025,전라남도 강진군 군동면 화산리,-,-,-,-,-,-,0,0,0,1,1,0,2,3,3,9,17,35,8,1,8,20,16,3
4681031026,전라남도 강진군 군동면 용소리,-,-,-,-,-,-,0,0,0,1,0,0,1,6,5,7,7,13,0,0,2,7,6,2
4681031028,전라남도 강진군 군동면 장산리,-,-,-,-,-,-,1,2,1,1,2,2,2,5,7,3,7,8,0,3,30,39,35,10
4681031029,전라남도 강진군 군동면 덕천리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,3,5,6,6,0,2,5,34,4,1
4681031031,전라남도 강진군 군동면 쌍덕리,-,-,-,-,-,-,0,1,0,0,0,0,2,8,6,5,4,7,0,1,9,29,5,1
4681031032,전라남도 강진군 군동면 금사리,-,-,-,-,-,-,0,0,0,1,2,0,2,7,5,8,8,9,0,0,0,1,0,0
4681032000,전라남도 강진군 칠량면,5,5,11,9,13,13,0,2,2,2,1,0,29,58,94,58,41,35,14,55,218,245,206,98
4681032022,전라남도 강진군 칠량면 동백리,-,-,-,-,-,-,-,-,-,-,-,-,2,4,8,7,4,2,0,1,10,23,19,8
4725000000,경상북도 상주시,2,10,28,63,121,417,138,477,642,734,1282,3259,232,627,764,801,1108,1873,34,226,1106,1962,2376,2271
4725010200,경상북도 상주시 성동동,0,0,0,0,2,8,0,0,0,0,0,1,0,0,0,0,0,3,0,1,2,16,35,18
4725010400,경상북도 상주시 복룡동,0,0,0,1,3,7,0,1,1,0,0,0,0,1,1,0,2,11,0,0,2,2,4,1
4725010500,경상북도 상주시 냉림동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4725010700,경상북도 상주시 남성동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4723039038,경상북도 영천시 북안면 관리,0,0,0,0,1,1,-,-,-,-,-,-,0,0,0,0,1,0,-,-,-,-,-,-
4725025030,경상북도 상주시 함창읍 척동리,0,0,0,0,0,1,0,2,0,0,5,14,0,2,1,4,2,7,0,0,1,4,4,6
4725025031,경상북도 상주시 함창읍 태봉리,0,0,0,0,0,7,0,0,0,1,0,8,0,0,1,4,3,19,0,2,23,30,29,38
4723039041,경상북도 영천시 북안면 반정리,-,-,-,-,-,-,0,1,2,3,4,4,0,0,0,0,1,0,0,0,1,2,1,3
4723039024,경상북도 영천시 북안면 도유리,-,-,-,-,-,-,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,1,1,1
4824012000,경상남도 사천시 늑도동,-,-,-,-,-,-,-,-,-,-,-,-,1,6,2,1,0,0,-,-,-,-,-,-
4824012100,경상남도 사천시 신수동,-,-,-,-,-,-,-,-,-,-,-,-,18,18,8,4,5,10,-,-,-,-,-,-
4824012200,경상남도 사천시 백천동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4824012500,경상남도 사천시 대포동,-,-,-,-,-,-,0,0,0,0,0,1,0,1,1,2,2,5,0,0,3,4,1,0
4824012600,경상남도 사천시 송포동,-,-,-,-,-,-,0,2,8,4,6,25,0,4,6,11,13,17,1,1,1,4,5,1
4827038024,경상남도 밀양시 무안면 화봉리,-,-,-,-,-,-,0,3,0,4,1,4,0,2,6,2,0,4,2,1,4,4,0,1
4827038026,경상남도 밀양시 무안면 양효리,0,0,2,2,2,9,-,-,-,-,-,-,0,0,3,1,1,2,1,2,11,5,5,4
4723036029,경상북도 영천시 자양면 용화리,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,0,1,0,-,-,-,-,-,-
4723037021,경상북도 영천시 임고면 양항리,-,-,-,-,-,-,1,0,2,2,3,8,1,6,3,8,12,7,0,1,0,0,0,0
4723037023,경상북도 영천시 임고면 덕연리,-,-,-,-,-,-,1,3,5,17,24,32,5,21,10,14,20,19,0,0,0,0,1,0
4723037024,경상북도 영천시 임고면 삼매리,-,-,-,-,-,-,1,0,6,9,12,20,7,16,13,13,18,14,3,1,0,0,0,0
4723037026,경상북도 영천시 임고면 황강리,-,-,-,-,-,-,0,0,0,4,1,4,3,1,1,2,3,1,0,0,1,1,1,1
4723037027,경상북도 영천시 임고면 효리,0,0,0,0,0,1,1,1,1,4,3,10,6,26,9,9,15,6,0,1,6,0,9,0
4723037029,경상북도 영천시 임고면 사리,-,-,-,-,-,-,0,0,1,1,5,2,4,5,4,6,5,5,0,0,0,1,0,0
4723037030,경상북도 영천시 임고면 수성리,-,-,-,-,-,-,0,0,0,0,1,2,12,10,5,9,8,6,0,0,0,27,33,50
4723036023,경상북도 영천시 자양면 충효리,-,-,-,-,-,-,0,1,5,2,6,5,4,1,1,0,1,1,-,-,-,-,-,-
4723039021,경상북도 영천시 북안면 상리,-,-,-,-,-,-,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,3
4723039022,경상북도 영천시 북안면 당리,-,-,-,-,-,-,1,1,2,3,3,4,0,0,0,1,0,0,0,0,1,2,0,1
4723036026,경상북도 영천시 자양면 신방리,-,-,-,-,-,-,0,1,1,1,2,2,3,4,2,3,2,3,-,-,-,-,-,-
4825010700,경상남도 김해시 삼계동,-,-,-,-,-,-,0,0,0,0,3,2,-,-,-,-,-,-,0,0,0,1,0,0
4824036021,경상남도 사천시 곤명면 추천리,0,0,1,1,2,5,0,0,0,1,0,1,5,6,2,2,0,4,0,1,7,15,13,7
4824034026,경상남도 사천시 축동면 가산리,-,-,-,-,-,-,-,-,-,-,-,-,1,3,2,4,3,1,0,0,0,2,11,6
4824034027,경상남도 사천시 축동면 구호리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,2,1,1,0,0,0,1,2,2,1
4824035000,경상남도 사천시 곤양면,0,0,0,1,3,12,3,41,18,15,11,34,151,76,33,37,19,35,7,18,57,126,175,261
4824035022,경상남도 사천시 곤양면 남문외리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,0
4824035023,경상남도 사천시 곤양면 서정리,0,0,0,0,1,4,0,0,0,0,0,1,17,6,2,7,1,1,1,5,11,23,17,5
4824035025,경상남도 사천시 곤양면 대진리,-,-,-,-,-,-,0,0,0,4,0,0,13,8,6,2,1,1,0,0,3,8,33,99
4824036031,경상남도 사천시 곤명면 송림리,0,0,0,1,1,3,-,-,-,-,-,-,0,1,3,3,1,1,0,5,22,57,47,15
4824035028,경상남도 사천시 곤양면 흥사리,-,-,-,-,-,-,0,1,0,1,1,0,7,7,5,1,2,0,0,0,1,6,12,9
4776032034,경상북도 영양군 청기면 정족리,-,-,-,-,-,-,0,0,2,3,9,18,9,19,39,41,50,59,3,2,7,16,12,2
4723033034,경상북도 영천시 화산면 부계리,-,-,-,-,-,-,2,0,0,0,2,1,0,0,1,6,2,2,0,0,0,0,0,4
4723012500,경상북도 영천시 쌍계동,-,-,-,-,-,-,0,2,2,1,5,9,-,-,-,-,-,-,-,-,-,-,-,-
4723012600,경상북도 영천시 도남동,0,0,0,0,0,1,1,0,0,2,5,7,0,1,0,1,3,6,0,0,0,0,0,4
4723012700,경상북도 영천시 매산동,-,-,-,-,-,-,2,4,6,14,11,17,0,0,0,3,4,2,0,1,0,1,1,1
4723012800,경상북도 영천시 언하동,0,0,0,0,1,2,0,1,0,1,0,3,0,0,0,7,4,2,0,5,0,2,4,3
4723013000,경상북도 영천시 서산동,-,-,-,-,-,-,3,1,4,7,10,7,0,0,0,2,1,0,0,4,0,0,0,4
4723025000,경상북도 영천시 금호읍,4,6,7,9,13,32,108,83,75,77,114,168,157,134,84,147,112,90,0,0,0,0,1,8
4723025022,경상북도 영천시 금호읍 덕성리,0,0,0,0,0,2,0,0,0,0,1,1,10,8,7,9,6,3,-,-,-,-,-,-
4723025024,경상북도 영천시 금호읍 대미리,0,0,0,0,0,1,5,6,5,5,10,8,9,6,5,3,3,4,-,-,-,-,-,-
4723025025,경상북도 영천시 금호읍 석섬리,-,-,-,-,-,-,6,6,1,2,2,4,8,4,1,0,1,0,-,-,-,-,-,-
4723025027,경상북도 영천시 금호읍 냉천리,-,-,-,-,-,-,4,2,2,1,5,11,7,11,3,10,9,10,-,-,-,-,-,-
4825032025,경상남도 김해시 주촌면 내삼리,1,0,0,0,2,1,0,1,4,3,2,0,6,9,30,7,4,3,0,0,3,3,1,1
4825034024,경상남도 김해시 한림면 신천리,-,-,-,-,-,-,-,-,-,-,-,-,1,5,7,2,0,0,0,2,8,11,6,4
4825032027,경상남도 김해시 주촌면 망덕리,0,0,0,1,0,2,-,-,-,-,-,-,0,0,7,4,5,2,0,0,4,4,5,3
4825032028,경상남도 김해시 주촌면 농소리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,4,4,2,0,0,1,3,5,5,1
4825033021,경상남도 김해시 진례면 청천리,0,0,1,0,0,0,0,0,0,1,0,2,0,2,15,6,2,2,0,2,20,14,16,6
4825033023,경상남도 김해시 진례면 송정리,-,-,-,-,-,-,0,2,14,15,3,0,6,8,13,4,0,0,0,67,53,28,14,2
4825025025,경상남도 김해시 진영읍 좌곤리,0,0,0,0,0,1,-,-,-,-,-,-,2,7,1,2,1,6,0,1,112,84,22,22
4825025026,경상남도 김해시 진영읍 진영리,0,0,0,0,0,2,0,5,1,3,2,1,5,4,6,6,14,10,0,3,49,187,22,24
4825025027,경상남도 김해시 진영읍 여래리,-,-,-,-,-,-,2,5,21,8,3,4,8,8,2,1,0,1,0,2,6,17,3,3
4825025029,경상남도 김해시 진영읍 신용리,0,0,0,0,1,1,2,1,2,2,1,13,1,6,2,5,5,2,0,0,8,19,12,9
4825025031,경상남도 김해시 진영읍 내룡리,0,4,1,0,0,0,1,2,4,5,0,0,0,2,0,1,2,3,2,0,11,16,9,4
4825025032,경상남도 김해시 진영읍 죽곡리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,3,8,6
4723000000,경상북도 영천시,5,8,10,19,32,86,228,297,445,608,864,1353,394,562,496,894,840,758,17,72,87,152,193,281
4721035029,경상북도 영주시 안정면 안심리,0,0,0,0,0,1,0,1,1,4,6,21,1,1,1,3,6,18,1,1,11,43,9,3
4723012000,경상북도 영천시 대전동,-,-,-,-,-,-,2,5,2,5,5,7,0,0,0,5,4,1,0,1,0,0,1,0
4721037027,경상북도 영주시 순흥면 배점리,0,0,0,1,0,0,1,3,8,6,19,44,1,10,12,6,12,5,0,1,1,2,3,0
4721037028,경상북도 영주시 순흥면 덕현리,-,-,-,-,-,-,0,4,8,19,23,34,3,7,4,7,5,5,0,1,6,2,2,0
4723012400,경상북도 영천시 오수동,-,-,-,-,-,-,0,0,1,0,1,5,0,0,0,0,0,1,-,-,-,-,-,-
4723011000,경상북도 영천시 화룡동,-,-,-,-,-,-,5,8,9,12,9,13,1,1,1,3,1,2,1,1,0,0,1,3
4723011100,경상북도 영천시 도동,0,0,0,0,0,1,0,0,1,0,3,5,0,0,0,2,1,3,0,0,1,2,3,2
4723011300,경상북도 영천시 완산동,-,-,-,-,-,-,0,1,1,1,0,1,1,0,0,5,4,0,0,3,0,2,2,3
4723011400,경상북도 영천시 범어동,-,-,-,-,-,-,1,0,0,2,4,1,-,-,-,-,-,-,0,0,2,1,1,1
4723011600,경상북도 영천시 봉동,0,0,0,0,0,1,0,0,0,1,2,7,-,-,-,-,-,-,0,1,2,4,7,2
4889041028,경상남도 합천군 대양면 양산리,0,0,0,0,1,6,-,-,-,-,-,-,0,1,2,0,0,4,0,0,2,3,3,1
4784032056,경상북도 성주군 용암면 대봉리,0,0,0,0,3,24,0,0,1,0,0,1,1,0,1,3,6,10,0,1,0,4,2,1
4784032057,경상북도 성주군 용암면 상신리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,0,2,0,5,0,4,2,1,0
4784033000,경상북도 성주군 수륜면,9,21,30,55,105,176,19,23,43,46,48,69,20,3,8,29,45,56,118,371,317,176,117,44
4678033025,전라남도 보성군 겸백면 도안리,-,-,-,-,-,-,-,-,-,-,-,-,2,9,15,15,4,5,0,0,5,7,6,9
4725013500,경상북도 상주시 남장동,-,-,-,-,-,-,4,12,23,6,7,5,0,0,0,0,5,6,0,1,1,3,3,1
4725013600,경상북도 상주시 남적동,-,-,-,-,-,-,0,0,1,1,8,17,0,0,1,0,0,1,1,1,13,18,25,19
4725025000,경상북도 상주시 함창읍,0,0,1,4,5,39,2,4,4,4,23,46,5,27,83,38,78,210,0,13,115,187,242,276
4725025022,경상북도 상주시 함창읍 오동리,-,-,-,-,-,-,0,0,0,0,1,0,1,2,2,3,10,20,0,1,20,28,45,51
4725025024,경상북도 상주시 함창읍 증촌리,-,-,-,-,-,-,1,0,0,0,1,1,0,0,1,1,1,15,0,1,12,13,14,25
4822031028,경상남도 통영시 용남면 어의리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,-,-,-,-,-,-
4719034026,경상북도 구미시 해평면 금산리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,0,1,0,0,5,9,7,3,2
4719032029,경상북도 구미시 옥성면 대원리,0,0,0,0,0,1,0,0,1,2,2,11,0,1,1,2,3,2,0,0,1,9,10,6
4719033000,경상북도 구미시 도개면,0,1,2,5,6,33,0,0,1,1,3,13,1,9,23,22,42,61,0,11,64,64,62,37
4719033021,경상북도 구미시 도개면 가산리,0,0,1,2,3,14,-,-,-,-,-,-,0,1,1,5,8,13,0,4,9,9,16,9
4719033023,경상북도 구미시 도개면 월림리,0,0,1,0,1,4,0,0,0,0,1,0,0,1,4,5,5,4,0,1,13,18,10,2
4833032000,경상남도 양산시 원동면,1,0,0,3,8,7,17,44,66,54,52,54,16,73,96,102,112,186,154,101,397,322,224,58
4833032022,경상남도 양산시 원동면 용당리,0,0,0,0,2,1,0,2,5,6,3,3,2,17,31,28,43,115,3,3,11,11,20,8
4182025000,경기도 가평군 가평읍,0,1,4,16,19,21,0,10,6,6,8,15,12,24,27,33,30,27,2,49,283,238,72,10
4182025021,경기도 가평군 가평읍 읍내리,0,0,1,1,6,7,-,-,-,-,-,-,1,1,2,1,2,2,0,9,27,12,2,1
